23.547247,87.289703,21:56:26,02-01-2019,175,368,461,0.12,35,31.49,57.38,21.66
23.547247,87.289703,21:56:28,02-01-2019,181,375,480,0.12,40,31.67,57.75,21.66
23.547247,87.289703,21:56:29,02-01-2019,178,375,483,0.12,41,31.49,57.13,21.66
23.547247,87.289703,21:56:30,02-01-2019,178,375,483,0.12,46,31.49,57.5,21.69
23.547247,87.289703,21:56:31,02-01-2019,180,376,479,0.12,37,31.67,57.56,21.69
23.547247,87.289703,21:56:33,02-01-2019,178,376,487,0.12,40,31.84,57.06,21.72
23.547247,87.289703,21:56:34,02-01-2019,178,376,487,0.12,38,31.67,56.81,21.72
23.547247,87.289703,21:56:35,02-01-2019,175,375,483,0.12,44,31.84,56.56,21.66
23.547247,87.289703,21:56:36,02-01-2019,176,375,483,0.12,41,31.67,56.75,21.72
23.547247,87.289703,21:56:37,02-01-2019,171,375,482,0.12,35,31.67,56.38,21.69
23.547247,87.289703,21:56:39,02-01-2019,171,375,482,0.12,42,31.67,56.81,21.69
23.547247,87.289703,21:56:40,02-01-2019,175,375,485,0.12,42,31.49,56.31,21.72
23.547247,87.289703,21:56:41,02-01-2019,177,375,479,0.12,35,31.49,56.5,21.72
23.547247,87.289703,21:56:42,02-01-2019,175,375,484,0.12,40,30.62,56.06,21.72
23.547489,87.289635,21:56:44,02-01-2019,175,375,484,0.12,43,30.79,56.75,21.72
23.547489,87.289635,21:56:45,02-01-2019,176,375,483,0.12,39,29.42,56.38,21.69
23.547489,87.289635,21:56:46,02-01-2019,176,373,480,0.13,35,29.25,55.5,21.72
23.547489,87.289635,21:56:47,02-01-2019,170,371,472,0.13,38,29.42,56.63,21.72
23.547503,87.289627,21:56:49,02-01-2019,170,371,472,0.13,41,29.93,56.63,21.75
23.547503,87.289627,21:56:50,02-01-2019,171,370,465,0.13,39,29.93,56.31,21.72
23.547503,87.289627,21:56:51,02-01-2019,170,370,462,0.13,44,29.76,55.81,21.75
23.547503,87.289627,21:56:52,02-01-2019,168,370,458,0.13,44,29.76,56.25,21.75
23.547503,87.289627,21:56:54,02-01-2019,168,370,458,0.13,44,29.93,56.31,21.75
23.547503,87.289627,21:56:55,02-01-2019,176,373,467,0.13,44,30.1,55.88,21.72
23.547503,87.289627,21:56:56,02-01-2019,176,374,463,0.13,44,29.93,55.63,21.75
23.547503,87.289627,21:56:57,02-01-2019,178,376,472,0.13,38,29.93,55.88,21.72
23.547503,87.289627,21:56:58,02-01-2019,178,376,472,0.13,41,29.93,55.75,21.75
23.547503,87.289627,21:57:00,02-01-2019,167,376,469,0.13,35,29.93,55.25,21.75
23.547503,87.289627,21:57:01,02-01-2019,172,376,469,0.13,41,29.59,56.06,21.75
23.547503,87.289627,21:57:02,02-01-2019,172,376,470,0.13,33,29.93,56.13,21.75
23.547503,87.289627,21:57:03,02-01-2019,168,376,465,0.13,35,29.59,55.69,21.75
23.547232,87.289375,21:57:05,02-01-2019,168,376,465,0.13,38,30.1,55.38,21.78
23.547232,87.289375,21:57:06,02-01-2019,167,375,473,0.13,41,29.93,55.75,21.72
23.547232,87.289375,21:57:07,02-01-2019,171,375,479,0.13,44,29.93,55.25,21.78
23.547232,87.289375,21:57:08,02-01-2019,171,375,479,0.13,43,29.93,55.63,21.75
23.547232,87.289375,21:57:10,02-01-2019,168,374,471,0.13,44,31.14,55.25,21.75
23.547232,87.289375,21:57:11,02-01-2019,168,374,471,0.13,44,31.14,55.81,21.78
23.547232,87.289375,21:57:12,02-01-2019,168,374,471,0.13,41,31.14,55.19,21.75
23.547232,87.289375,21:57:13,02-01-2019,176,373,465,0.13,31,31.14,55.56,21.75
23.547232,87.289375,21:57:14,02-01-2019,182,374,457,0.13,35,31.14,56.19,21.78
23.547232,87.289375,21:57:16,02-01-2019,182,375,459,0.13,42,31.14,55.63,21.78
23.547232,87.289375,21:57:17,02-01-2019,182,375,459,0.13,38,31.14,55.38,21.75
23.547232,87.289375,21:57:18,02-01-2019,184,377,469,0.13,35,31.14,55.88,21.78
23.547232,87.289375,21:57:19,02-01-2019,184,377,471,0.13,40,31.14,54.88,21.78
23.546951,87.28933,21:57:21,02-01-2019,180,378,473,0.13,35,31.14,55,21.78
23.546951,87.28933,21:57:22,02-01-2019,180,378,473,0.13,46,31.14,55.38,21.75
23.546951,87.28933,21:57:23,02-01-2019,168,377,482,0.13,38,31.14,55,21.75
23.546951,87.28933,21:57:24,02-01-2019,169,377,471,0.13,35,30.97,55.75,21.81
23.546938,87.289368,21:57:26,02-01-2019,175,378,471,0.13,40,31.14,55.06,21.78
23.546938,87.289368,21:57:27,02-01-2019,175,378,471,0.13,35,31.14,55.25,21.81
23.546938,87.289368,21:57:28,02-01-2019,178,383,480,0.13,35,30.27,55.31,21.78
23.546938,87.289368,21:57:29,02-01-2019,177,383,480,0.13,35,30.45,55.5,21.81
23.546938,87.289368,21:57:31,02-01-2019,178,383,476,0.13,34,29.42,55.75,21.84
23.546944,87.291306,21:55:13,02-01-2019,232,666,838,0.07,51,35.72,39.5,212.53
23.546944,87.291306,21:55:14,02-01-2019,229,666,848,0.07,46,35.33,39.5,212.13
23.546944,87.291306,21:55:16,02-01-2019,218,660,847,0.07,45,35.91,39.5,210.69
23.546944,87.291306,21:55:17,02-01-2019,218,660,847,0.07,47,35.72,39.5,209.72
23.546944,87.291306,21:55:18,02-01-2019,220,652,858,0.07,43,35.14,39.5,208.78
23.546944,87.291306,21:55:19,02-01-2019,223,648,861,0.07,45,35.14,39.5,207.13
23.546944,87.291306,21:55:21,02-01-2019,223,648,861,0.07,47,34.96,39.5,210.28
23.546944,87.291306,21:55:22,02-01-2019,223,588,814,0.07,49,35.91,39.5,211.28
23.546944,87.291306,21:55:23,02-01-2019,226,590,805,0.07,54,34.96,39.5,213.19
23.546944,87.291306,21:55:24,02-01-2019,233,596,803,0.07,52,35.72,39.5,215.25
